age,children,dependents,count,income,balance,score,salary
51,0,2,4,59143.65258745929,49504.11710899528,626.0313425399534,47191.1880872535
24,4,1,3,56767.19286697388,18769.809906726467,464.62295060991494,50605.41431335868
55,1,0,9,63044.20857769519,30355.360465275608,413.19416488496415,53870.38912051539
34,1,0,1,112646.9602560078,7428.465232571701,339.2102707098953,53495.26769119397
26,2,1,5,96908.75688446063,47902.474034958264,357.51975634066554,56566.91502175858
24,1,0,2,65144.82251163799,21392.3967060829,427.9703036557774,35187.870264783945
49,0,1,5,34073.36109287469,26839.16199230162,551.0003030350654,44015.9194902235
34,0,2,7,57325.258994719006,47455.894717457864,451.2491042172072,54885.59800449984
49,2,0,3,34728.54503053789,15886.708625159261,451.80459878802935,37922.0331273033
33,0,1,3,61146.253881130935,17410.951508907052,502.2470461650539,41575.65273971526
43,2,1,4,106382.44703963195,2120.1563578375153,531.160357282314,61996.223376638234
43,3,0,4,35151.89114861085,37485.30763129053,325.90330261834185,23188.300840822707
54,2,1,7,56833.09572957141,23792.81321436951,369.5564073081289,45303.99319263718
24,4,2,2,35466.14800946407,46928.40881689768,380.9215208771557,46407.49999411226
31,4,2,8,61159.03546090804,13488.869739087406,528.971082158028,52420.82318759905
39,0,1,7,64956.00603790693,28748.342249111793,608.4897350886865,54988.94452636556
24,3,1,6,76496.65457075855,33370.822726941595,578.2284640999071,65632.29946813271
55,4,0,5,81123.05390314254,19611.60618000722,406.8439592320945,47751.34715908757
40,4,2,7,90918.59212861596,30092.775493152527,398.17951999704655,66354.00811586757
58,4,2,9,82305.02466588172,31747.110913462733,833.7098365936226,78958.14659139056
22,0,1,2,55954.35945533593,7674.491287612195,549.1126865742411,46296.375782976254
48,1,1,6,51761.069596542446,16667.5888222157,644.1126923049375,49775.901057883
44,1,1,2,31119.97892931424,20889.795039595858,827.1103765555392,57204.01246460757
46,1,1,3,86513.0492520897,24389.637997166956,552.669595009229,69406.84755647588
55,0,0,9,107143.6785750447,39783.50970106878,318.37472296857635,53076.574450607965
41,1,1,6,56733.27237917095,27837.525487137696,774.8544345369003,61920.3674549321
57,2,1,6,107114.77076142326,19928.3373904949,720.2509213019018,74144.55298959011
54,0,2,6,82955.91013364765,5277.735957239179,531.0284508806554,49464.799166775796
20,0,1,2,92942.61757397826,2487.6481262086945,791.7919868234469,75506.38568445426
22,3,2,6,98006.39417179882,11675.050926150176,438.6974008568974,59418.27371616838
43,4,1,5,103625.30822122406,24961.402524763536,768.5087695207537,75686.54671062097
27,3,0,7,50618.93184838652,4973.615227069819,762.4892401890465,60808.88918041982
58,1,2,3,55306.2602068463,28456.370950797707,804.6295642657095,66766.71568767964
37,0,1,5,93665.81798321087,14085.08403048817,573.7895325729676,53945.71574748901
22,0,1,1,44011.642477304966,45929.53055294677,567.2929123740282,49640.843765316255
37,1,1,3,114130.33735853794,47484.4667558655,698.0526295146556,81592.24638438149
35,4,1,2,67918.94773580122,20290.599118172573,515.992655050181,51275.99684433216
51,3,2,5,76208.02305889336,30348.492758197073,682.9789584514003,63279.42008862714
20,4,1,9,51466.83769987691,11242.082569052356,570.2616294115278,47574.70291404742
45,1,1,8,37301.166370841274,11970.336341543529,334.0689136931142,31146.941418959337
31,3,1,9,55145.14614445428,33030.64287239344,450.68372018384525,42755.14776744183
57,3,2,2,110167.10696617464,46874.80221195618,580.3363800747211,77458.95034700121
40,4,0,4,87481.74683299777,30430.091909154216,395.78740728683584,66251.27020570515
32,4,0,8,73957.31988303788,21065.816958755026,711.5658410930355,65560.29153897265
31,0,1,2,33595.524409090314,38989.309964722255,625.6063967246773,53822.74893021423
32,0,1,3,50552.32174688151,43342.26608175966,712.747141795295,55837.72760072524
37,4,0,9,46800.13422853878,19269.115480623786,397.5088136340507,32705.19980307016
38,1,0,3,45541.270983820665,15937.393687515867,321.2735469875131,28058.632580536763
38,4,0,3,112309.67631081349,42087.406233950416,644.0214628349903,87713.86468770125
25,0,0,2,88467.3005787858,38071.5774888382,637.013379645208,66033.28656966155
26,3,2,3,105622.45073582497,9637.140775261134,834.8770982746411,82353.20337607243
26,1,1,4,41343.401369972285,8416.546183202394,402.6295763442215,31113.297528785468
47,0,0,9,32814.95737724249,29277.424446615016,699.7285957718864,52700.09504456165
47,1,2,3,79477.96458364022,16294.459258863635,631.2167816977407,62806.519964307256
38,1,2,3,62687.2614043931,29383.792348529052,817.12167973089,64151.25380500153
35,3,2,9,32114.39704491264,39889.74409248153,560.7664263297186,52302.29983583937
36,0,0,2,76387.00591122158,22534.483029929368,778.3895304804043,70522.22997581902
41,4,2,7,50393.07792873039,5530.687226207212,622.7850609118507,45272.166200332395
38,1,1,5,111905.7712764025,47340.05409757935,449.74069176851015,68005.84856338981
48,1,1,9,108818.00336461261,30984.847661069252,834.1615993576208,80365.9451399519
38,3,2,9,52031.349205892984,16045.398732937063,447.9336967526086,53918.30964380986
54,0,0,3,67616.72761246237,25711.286639433885,687.4009378869403,67575.62117937292
44,1,0,9,98059.43799272046,11596.908276266458,826.0745475503012,83041.65605009986
39,1,0,5,71020.73478717536,21587.394215616077,730.2108879649172,62304.50544893845
56,2,1,2,88455.32618260966,41091.56579657907,725.1691143594617,76301.0672393209
38,2,2,1,111951.36779451369,1555.4101949683277,328.2111458357995,50052.17325393397
32,1,1,5,66817.78316263878,48886.192484440464,567.7916708649674,56723.9969188599
31,3,1,7,100541.08532526615,34624.02731589663,844.2014799165073,81797.27667432846
34,4,2,8,85968.51787346238,39852.79738704444,678.7169704679957,66569.82372340055
23,2,0,2,72803.53512114883,5332.941072226111,763.9850455480716,65073.62594510179
34,2,0,4,61646.47159526775,49428.811889549324,353.1478848483815,53152.53529302042
36,0,1,5,113061.00123403034,47038.91365525626,306.32587333010673,58970.61612243679
46,4,0,9,39738.31403963672,15338.72669571047,321.89959036105614,35958.55485201078
30,2,0,2,94921.13607422386,48938.87688470719,739.8170388612521,72551.03126983841
42,4,1,1,72535.35852504693,35026.36352682112,597.2529551918171,63486.93389220243
34,4,2,4,51820.75257635891,44278.28480933691,577.4852763723533,57640.1743834339
50,0,0,7,30304.70347718184,11849.678962855112,546.1211727083713,34360.722389466435
45,1,1,8,53511.61717173836,16823.164166452967,356.508812197498,35643.2961365853
26,1,2,3,82189.13011387186,49833.9116377226,688.236285831249,69637.48302206844
32,2,0,7,101885.21912032373,25625.22049379858,800.444424687626,70372.85314509066
32,0,0,2,87140.29210893769,19208.753625346253,766.9720116863969,64483.44138685442
39,2,2,8,38716.00839789979,41759.892428104955,821.8538598275946,61258.44841994559
53,2,0,6,63430.61859561066,2250.09819920816,434.7942661234059,38180.18195170963
29,1,2,6,35704.13626962917,28732.38834019509,402.62934805166554,45876.13322164494
56,0,2,8,88212.61774110826,37923.81429660319,670.0548951686741,68227.1906673433
46,4,2,9,102618.10253207154,20145.80280543338,599.476006578358,65613.94338315746
53,1,1,8,108194.31070076763,41188.60240234645,663.3018134747446,81765.91184732055
55,2,1,7,67874.48257914663,18170.844782636814,340.46047061894114,53173.09162237937
35,2,1,9,111919.44581345878,29806.662970289253,393.6052739630937,61459.47201702743
40,3,2,3,77293.67572531765,14823.760494994589,678.8732044837877,58289.15705798964
35,0,0,1,58359.37835589601,35897.92323354722,764.6801442796053,57827.01296148151
36,4,2,4,113720.9274989588,24963.561476140687,395.9297760347775,57593.07526399198
34,4,1,5,52796.60387012402,16532.41753239863,847.9562429482608,64151.79734669592
32,2,2,5,65886.36614911577,41252.43275327902,487.9258497593602,60843.74957923467
52,3,2,7,31968.09553984556,10380.89650087229,309.8641037297751,38680.962554628466
24,3,2,1,60379.007021840276,23795.834503380276,443.29760239887645,47863.32635900728
46,0,2,1,41805.5460240894,7623.452235482946,690.3071160095244,49649.061216783986
20,2,2,4,39885.43015938827,24947.452138642104,478.65166814059427,47885.41103047299
49,2,2,6,88598.95205607131,23239.824374753207,649.5578655996702,68317.19948070441
42,2,2,2,70097.39661610566,11056.879832168464,738.4268515137608,62557.32338793018
34,0,2,6,81474.09698754211,16566.04758659465,355.7223338168422,41393.2855257113
55,4,0,5,55033.55596634865,11919.0796653077,770.7882331829414,62323.9131781715
38,1,1,2,44257.58231724503,49995.911575493206,421.2157895666122,46641.69910758678
49,3,0,2,76984.61264167822,45700.799516671934,437.87965633874046,55970.4954702238
35,4,2,8,67970.01492067386,48215.71986708886,481.7788119811694,53935.21204493562
37,1,1,9,102570.02081964146,21834.482539145196,492.609628641429,67030.09865223133
45,4,1,3,80149.8081246168,4933.848460014635,416.23954942664955,51950.04650126847
36,4,0,3,71216.91582777044,10644.500496875038,768.1875293086711,64277.50137472935
30,4,1,3,64422.97825733537,33977.685857031516,333.315361052767,48433.894829739096
48,4,2,5,88792.82985267295,2176.5973402944182,361.07645914426695,44787.326588824675
28,2,1,9,58199.67877102272,32185.806229965085,312.12794827129557,42740.43359426522
36,4,0,8,38326.99839342301,28402.31246386783,586.5026093196825,53350.27880108224
46,1,0,7,90682.76672781177,45087.06851079192,795.0852463881276,82232.98912364648
56,1,0,7,50414.14103076131,16979.495809433378,379.9363184006553,41335.114692272895
41,3,0,7,36713.63232414361,26411.23237579604,706.6175775860034,56915.36671205101
27,0,2,9,110361.26725091763,18246.542683824355,446.11636669050165,57522.08077293883
22,1,0,5,66582.8373516243,49280.89554735711,390.9995772852154,57896.492767844786
57,1,2,5,59806.038509678896,17028.133937365812,380.0814291541835,34080.16271063693
54,1,1,8,69091.32754295175,49223.561569612175,436.94386740203333,51847.34596742845
51,1,0,5,57318.55461202023,7145.16319543957,303.36271944094455,40815.200888998814
27,0,1,2,47060.078558917136,39679.45466382722,719.7610064606786,60799.99333773267
46,0,2,1,82866.3120660236,31894.833136695193,562.7987383060275,53842.65840695727
51,4,0,4,49052.84145642111,8673.671884636136,368.020030241227,33811.845511662235
55,1,0,8,75950.82588717033,26743.93253379249,584.4068096291653,56339.88400977754
53,1,0,8,81988.78830399452,16598.03637864815,664.3469715858116,67338.42095875987
44,3,2,7,112167.98092226553,25816.828917117342,754.4026575776379,84088.60226088604
50,3,0,6,44041.432798383714,45060.55916084914,624.9550024127939,54336.47020923285
32,3,0,3,117596.59536395532,47848.43327438175,739.9302213871563,85414.87165452562
34,3,0,8,112105.46481159898,36525.0748361924,609.8672988529645,78970.17165439804
32,4,1,3,69047.09888215724,44616.02935455334,320.18183439700584,54673.69363526705
52,2,2,1,113156.10399208791,17182.489549842918,303.33582350953515,58405.28419058438
50,3,0,8,105651.48870299789,20492.860638659855,302.4805278612776,59917.615880145
44,3,2,2,60138.73825733224,31807.343872999252,598.531071829087,59612.31182017178
59,0,2,6,113982.33548167447,46214.40533751155,364.8532469597638,72433.9574731791
42,1,0,9,35152.281381663066,24056.520188282833,530.4748459975604,44557.85248570349
57,4,0,6,44755.0935097694,31893.679433243404,579.2459585763766,48396.96937014308
22,1,0,4,83222.89634924606,20382.373058190482,426.4806029403694,56505.377265239935
35,2,1,8,30706.58670762986,37831.11283473495,809.2966623951241,57729.410529415894
21,4,2,1,97997.71028235104,11926.520545389954,304.61626176428024,51992.373792098515
42,2,2,4,88119.36558440523,49404.004294936254,736.7728992696154,77950.06742363132
53,1,0,6,111744.40613814037,14497.004089383014,307.7910750283083,53175.22113114922
49,0,1,4,78750.34626069092,16518.501240797097,696.7623652850759,67423.54842069806
29,3,1,3,103280.61663913498,17272.35157746497,328.0286793825303,64131.51801720394
20,1,0,6,30990.655772126902,8979.345608678002,609.6418710209948,45144.13062378084
41,4,1,8,65594.363744164,40178.643425006725,743.0161169579753,63690.055699837554
52,3,1,6,58481.88850374524,14763.717627530139,578.4319139080928,56550.307648119415
44,4,0,1,36965.787951976155,6301.952910594206,675.4521253144859,45641.45976623641
41,2,1,3,40786.02397317064,36864.736019078395,480.54523113199895,47738.8230504173
35,4,2,8,119549.52656160542,23886.681016852017,454.17746588924774,66117.93058116255
49,0,2,1,34872.29794934913,40562.3465355297,475.9482725385459,43866.29639512821
37,2,2,8,78837.19580794498,38435.37024592053,450.180118079839,59732.58463849812
43,1,1,7,57213.5299609654,28866.380989989222,712.0041490645365,61308.16170242658
24,3,0,6,116706.89281369293,29222.544609107616,560.0502442765403,70173.19412612813
56,3,0,1,59731.31443817935,7153.088536183686,425.900101766149,60574.01516298263
42,0,2,9,60910.749436159036,47101.64311809301,654.8569707962256,63444.184996586984
46,4,1,9,79188.27304158539,10959.381921165219,594.8929192427292,64838.089670663925
31,1,1,4,44360.02289592689,6625.850397723288,584.348649023428,40019.888352293776
29,4,2,1,111415.02301579987,35920.42789344031,629.8902360753192,78986.85872504761
53,4,0,5,96539.41267276833,49305.97985565849,695.0229492549399,80704.02426677977
52,0,1,5,109509.57086366593,36593.91661903431,682.0803818277159,68201.61346081385
35,2,2,5,118671.82076173334,46784.604894486336,479.6503078848998,71278.32573759771
48,2,0,4,118285.43514555298,33279.5285510199,779.2103824937361,84296.13777547769
37,0,1,1,68133.5478247861,29863.268442089182,719.5270187524509,64386.75844346884
46,0,2,1,110559.08451085087,6651.737139901494,629.6304163323564,60373.270414769984
26,0,1,3,82194.64321036957,35474.775872951,408.6262822169457,53328.89483273623
55,4,1,7,117818.0532796475,48166.655549305295,311.8190181468309,71850.00345045116
46,4,0,7,73237.78842682281,23845.28458262274,724.8455183064709,63477.89917461345
29,1,0,6,74567.72172537755,34202.4731611909,454.2200895309833,64215.90612415756
29,0,1,4,93935.545483879,22526.278430116265,570.4545352967052,64412.06434504851
30,4,0,5,36253.16543059775,39328.86844153775,485.68604387467974,45521.08890772397
49,2,2,8,39208.452579494675,38014.468224397155,402.890645021776,46403.93569651144
22,0,0,1,83708.40934187194,22085.945442050077,537.1177187877029,49243.084414643046
48,2,2,4,92063.67853556294,47903.96391940024,783.5736693761326,74201.56825686901
33,3,2,6,88556.98278079204,17754.011567269732,402.94838377229354,51212.664253789175
32,1,1,8,95991.61781654628,18979.985419209846,378.5772786963356,58819.948785726825
38,3,0,7,67927.26852367117,3249.713343606456,821.3090452464844,61980.169401855615
44,1,0,1,50486.25551080923,14730.486180258871,625.3283353263332,48159.51288259967
29,0,2,6,71898.0322948852,17601.03745152422,790.5220823611644,62206.68415119405
34,1,0,1,38339.22603539931,8775.020802999647,448.112284847337,39333.43653510526
47,4,2,6,83067.61981103141,41790.10632735889,841.2389718989713,76919.0525396299
59,2,1,5,69200.27076045166,7126.467438720434,402.7326870303793,47546.03802064996
57,4,0,1,41991.99243440714,23559.660239386627,344.88310177475125,43378.05781649606
26,0,1,1,119003.46314894926,2289.2779834725225,639.2111679506049,73623.61137517118
33,3,1,4,112213.8480161176,38905.25071072651,758.6634487572351,84783.26039400663
49,2,2,6,113999.26955472818,34244.202656373694,340.98066220886335,62142.28067369966
59,0,0,6,67247.50510472331,44169.93968844797,633.4989743918616,53300.0306030338
31,4,0,9,79202.64737940705,32625.52387590877,691.5581759858571,72594.95135639241
47,4,0,4,104696.1222797366,45120.81843835464,503.6724199124066,68187.30440143231
33,1,2,8,75829.68798442317,19214.010190436107,421.49665755716785,44311.462416352784
20,1,1,6,69550.63644722564,1289.9617377876668,726.2128340413246,49575.22971548767
23,3,2,9,87214.67610981387,6373.138132840362,422.47903255674055,59851.42331752398
37,1,1,7,45948.285902818025,5718.135333410784,601.0499332729107,41853.53609733425
55,1,2,4,34621.88776920069,22395.722288319816,405.7816427974541,41369.30453190903
51,1,0,7,109378.97474711682,19203.324089554455,462.24703103792467,62155.6559368747
47,3,2,8,62292.5439013531,11338.066257323168,518.4377388095011,54710.04923353472
47,0,2,3,31995.825600837037,16911.97496298868,818.0124355319558,54898.73515664938
57,2,1,2,83306.30781423875,37521.16893572935,537.6486315932153,62426.3614490859
51,0,2,8,35249.982444841684,34624.5818056473,377.9402000829324,33463.24827688423
27,0,2,4,86623.63227940624,36700.2208358917,374.6259197028921,44695.79349925363
44,0,0,1,82881.83820167331,39020.44528397127,558.207086753692,58040.325338768926
39,4,0,2,57615.7146935457,44780.34765132429,753.7231295263969,71227.7174434335
52,2,1,7,34952.718119476944,30357.53449763266,405.93937375424497,34758.54808750606
49,2,1,5,63738.16453236761,49573.96168895231,688.0430341684371,55520.03304543655
56,4,2,7,36487.7786779279,7000.645776019362,665.5481956355488,43825.553790627324
35,4,0,3,67994.02570654827,39093.555594089325,561.6322993430736,53304.45908219318
44,1,2,4,119081.78408439574,3543.6062683262235,805.1004569999402,80253.44193841703
57,4,0,3,55609.00826868377,7680.546070372692,521.1884553941553,46252.398326617644
29,3,1,8,64769.078685074535,34010.02992396698,388.1323727237149,55606.446674946084
24,4,1,1,70965.60497041815,26049.480142911358,638.3796073961125,62574.36340952897
27,1,0,5,37127.033879799616,2285.9143596487656,465.4438913780307,32642.912493829986
52,4,2,4,66598.91763499251,3720.777875413822,713.8208647691889,61544.766235453004
56,3,1,8,97136.81108948591,13151.668503437411,588.5267439071229,66822.31356533812
20,4,1,9,58700.21246821487,48591.25816362328,747.2326308869584,71627.13264324379
50,0,0,1,75545.27320243229,39689.63850694041,846.5402102486106,64058.44136564033
26,2,2,3,51539.69021685637,27239.936836532033,580.1836860173873,51761.606860301195
42,3,0,7,119695.3095209682,44841.14145373916,316.7601012857228,63757.17711311822
43,3,1,7,73198.7910628606,23410.251135185234,623.9124855119751,62310.61786663713
33,3,2,3,73409.92481869113,21700.808768183564,784.3370185417839,71787.45982933919
42,0,2,6,77147.43905463922,33037.49746578173,610.3007453687048,54307.173015266344
28,0,0,6,91352.6251728189,29556.504972818006,408.80266137288083,57092.78328530951
27,2,0,5,115283.95341317829,11479.564380058697,643.4064066359966,66346.94532018407
27,1,1,3,32498.685757398605,24687.60057049105,397.2921356025564,44755.72236732697
22,2,0,8,51624.89425392255,43802.41724308398,558.3615067002575,45733.38475415502
51,3,2,8,119388.661669486,18325.872997782393,422.5704609662165,61269.73803349952
23,3,0,3,59786.50882880833,3509.6576578642544,749.0362620815505,55250.9149564008
57,3,0,1,48140.18921214866,46977.37334311809,327.63004942051975,38000.42048407659
21,2,0,3,99172.66974771908,35609.98011107384,772.3892060425849,72523.62105063413
28,1,0,4,68076.70125998577,23056.56927870176,366.4057973664966,44183.82028140587
20,1,1,2,108658.40550727202,49924.932856418694,423.9568217623756,68108.50880763454
30,2,0,9,103132.44500562314,23886.167420199752,506.1346367328498,61288.0400359825
48,3,2,4,86488.68966916393,24657.373305964393,448.5232003362557,58880.696200984
45,2,0,7,97104.11805804157,31515.654895218046,453.10978446125483,55340.62250723968
46,2,2,7,44831.18109243181,28372.454343824335,553.3146928233372,56932.85163993131
57,4,0,7,115503.60930758603,10741.50951476867,497.9082820324203,74402.16907389341
48,4,0,7,68062.9260407112,47242.71978339343,389.099784461304,54999.23791719573
52,0,1,6,77507.23801245591,21756.611288840275,733.4285437667252,58085.76700597027
47,0,2,6,31684.99163820562,20748.67657814113,381.452509142061,22544.831196110856
50,2,0,3,61286.924031359216,42194.011878051366,727.0217927665963,65051.55254863595
38,4,0,8,80885.1295796888,38121.21662913844,350.968343145899,56119.916299421566
45,3,2,8,72290.46925415396,7198.012981437827,601.4359371069412,57244.026289851885
48,0,2,7,90974.52318010335,35357.92603061057,532.1804361110937,68008.3135136558
30,3,0,1,44239.47724540526,32719.302898796537,630.2388373922786,57919.00396562077
51,3,1,9,30983.235288914217,20100.60275751483,691.514458977525,44140.45090275021
40,0,1,2,91629.87520213808,49226.05014924824,486.27737489868593,62129.568760359696
57,2,2,9,94753.93067267028,46659.17835633748,819.9113196740653,79165.8769490342
53,4,0,9,43762.53996751844,27326.459556565314,737.0208887985225,59840.39219103595
59,0,1,1,117270.00818213663,22456.408832418387,372.6004098837284,56721.40502196698
41,1,1,5,36431.445655186006,5169.419693785768,378.414876046892,34836.91152355013
46,1,0,4,76981.75133679062,5656.1735495604335,420.086440607275,41627.35968595777
27,3,1,7,89335.3820319162,37918.690276407404,319.6354972220265,62664.207490513465
59,1,1,6,76410.89607533583,28152.702401502964,425.0172717733728,53207.03614974997
50,3,0,9,78876.50328428482,27364.924451625546,584.8836668064603,57101.09775750451
20,4,0,1,66918.25390379738,29776.778054957194,508.6124665236451,57076.853691077595
58,0,1,4,69146.19786271895,23525.67778235523,621.5334881941269,64789.98200406318
53,0,1,4,73928.19334117183,3446.1605688738973,323.4771244701974,46013.13085264213
43,4,2,2,67802.75350385188,44841.673479730365,663.9377398317517,63337.473088792554
47,3,1,8,61783.64850837391,28533.54888370267,790.2073443534232,71709.67629676446
23,2,1,5,36397.05781447177,39844.908711616656,442.30291038474957,44239.82129367818
37,1,0,2,101340.84774642481,44313.27680358362,804.133305928576,86369.22257632086
48,4,0,9,69804.28591601561,41169.31254414401,316.28233262532405,49044.42437302415
42,1,1,7,43843.919640038504,41596.121329611684,837.3726101811513,65310.62537235178
56,2,1,3,113127.85453989496,30543.857352690135,328.1269908921904,56211.01996914379
46,3,1,5,82909.60253442415,13134.709773457012,585.1634618124863,56001.47000615853
35,1,1,9,57464.196268241154,19222.38788475837,447.1687185881726,40998.27495137062
46,3,2,5,104062.42615047356,42272.18829363071,472.9086317864145,69108.2079515535
28,2,2,9,84272.09051914231,30497.80332375936,409.5263760557754,51830.66720263132
24,3,2,3,93813.00193638126,27595.099604289295,533.0564236038516,70861.24391477428
27,2,2,8,81310.29754360701,24355.029192677328,718.6611035543734,70634.23749775313
37,0,2,7,92634.73275420503,12781.179851759165,328.33855569746146,49741.955436174925
54,1,2,4,49272.108352251926,43162.04463676922,743.2421397589655,65878.24055479738
25,1,2,1,50306.25816831818,5129.271925826639,746.2332963452619,54946.27263852404
42,2,0,2,102871.04421050314,9742.004119049667,758.1558086192499,73495.41477913872
45,2,1,7,119960.77037503438,12627.34513927439,379.08780842315537,65792.17386785238
58,4,0,6,61369.40873782883,46914.624298903356,524.5533984823611,63244.20902329422
43,2,2,3,54563.22388830266,37775.68007142017,531.8542902689608,50107.69351036385
29,2,1,3,35291.371410408465,15199.032194927222,531.5949086292086,35094.77779903017
34,3,2,5,72369.82384428423,43622.321068736914,569.6099248772094,61642.867582049104
57,3,1,6,110780.17395465997,28130.93976667168,571.1383151187351,68696.57023662125
39,1,1,4,54651.995683340734,15640.851908441995,826.7315481120789,56579.17993419471
48,3,0,6,78413.9903535714,33763.29579514757,679.9784461238199,74139.14121052314
25,3,1,3,74609.08744386572,12935.871413461928,836.1930916277272,66911.07270935099
28,1,0,3,85319.66402604032,10129.471904234411,787.13962263094,62511.04217304351
24,0,2,9,73626.17883646302,14335.434550311815,500.05504432998373,59448.054146864706
58,4,0,7,41705.06442491374,8674.244588866419,755.5338582295615,62851.99669934113
38,3,2,4,42375.79944924754,16558.75937203058,685.0700194237183,63127.60762611492
24,0,1,3,50605.89740682009,44656.418763974936,428.43493266822327,42876.523462644276
39,4,1,7,51002.631928926094,7679.816065310329,422.59282067613395,40610.4104811251
30,1,1,8,81524.46669384543,21613.733849248918,733.9295899654313,65677.38554572787
46,3,0,9,87378.22445147218,35949.33515099333,496.47197308360126,46668.2741046836
48,3,2,6,38724.56279715763,32620.608216482917,334.6815409339485,46471.554662306466
26,2,2,7,69458.92664410059,42195.46871962778,306.73962636970754,46536.0612656292
22,3,1,5,79641.28448954102,18879.990898254342,401.50530288197075,47282.69022559394
24,3,2,3,108982.3583669928,28147.831836163437,701.2515813531724,70067.08949033314
32,0,1,1,63433.89078646845,45983.34965657239,538.1366265739058,63750.650947964146
35,0,0,9,91582.930383131,35135.56243204648,472.5981140426431,63022.09736550168
31,3,1,1,100114.27991033654,41790.1916847913,379.30687571284443,56298.68280777206
58,4,1,5,35914.356201105984,13589.1827810461,491.19594329082554,47196.15224114909
46,1,2,6,112464.18813106157,12558.948523259223,510.3212825737238,60755.041351461754
52,0,0,6,61281.918463901035,30572.006069743635,525.9783589614783,47007.47875534155
34,4,0,1,39604.5085849439,34906.89730223841,359.67237556671546,35076.77502956428
40,3,0,4,107745.25525063877,19560.430208136215,465.8243374310257,62791.103719143015
36,2,1,9,118572.21592253631,36270.1179388319,507.41426814205346,77275.8099721015
56,0,2,6,53742.358551695695,18315.837843890647,492.5041891089488,41558.11031477262
34,0,0,7,43742.01292647979,14217.572486253592,436.6739997864264,35638.281659950335
39,2,1,5,93577.1175347159,3947.2340264594363,357.0698776486445,51235.56726345573
38,3,1,1,30875.351858450493,49038.38475383887,334.23121060077955,40848.71361397356
20,0,2,4,101560.18435298675,37126.399778786246,691.3611162877204,70261.419728693
23,3,1,8,83490.18081937176,17376.11343580713,323.6458739899733,50499.97746009072
22,4,1,1,117853.61315676036,37813.71590501155,716.2644824943912,85658.96718433964
27,0,2,2,90629.93532733517,36071.05503407576,353.3818180753666,42521.414470574164
24,3,1,1,62117.424742796386,7490.33612669363,310.95750266232255,42153.368364630885
28,4,1,3,71545.74189528571,48722.030077765165,610.3202759490656,61518.853307135745
20,0,1,6,62021.004841652946,43851.67730314797,577.7010406821753,60799.947962794555
49,1,0,1,95427.66746717886,23123.367237348768,724.9725183239732,66343.14860215847
26,3,0,5,100149.41659158737,43728.87703554415,377.67846220545806,62072.37107472637
41,4,1,4,49718.19823640592,41093.75677673626,834.2680460324419,75887.9074675808
39,1,1,5,71445.78209971153,49440.05788877285,726.5511252482326,64550.61268217635
48,3,1,1,55360.41762630576,19333.72030761584,729.8103107858707,66028.81149905064
46,0,2,5,57378.404822461205,27933.422627334337,640.7327658932991,49887.67688293362
44,3,0,2,100937.53437912573,2453.84882695942,486.15067322530956,63787.77187603595
54,4,1,7,35398.1926604512,7897.196401243511,493.9713199178437,42231.32557602958
46,0,2,8,81664.98817855174,4094.447953879676,780.178935753514,70547.24036258085
30,0,2,1,67326.5941142271,22738.72811289376,772.3543740380014,74805.23567037027
36,0,1,3,70305.58111288017,43833.94613340422,781.1378748199008,66909.4815669742
50,2,0,2,88071.85531560326,42014.257145276024,772.7537724427177,76588.24004609275
37,4,2,3,76478.52198551723,26639.210896890123,351.92642310430915,44385.07903128791
38,1,1,7,57393.38259801688,43336.419753764174,376.0424681919374,38189.50588523965
57,0,1,7,110867.7788720669,40947.665649893286,736.3731758960628,83324.45842407359
48,4,0,4,76819.7366145872,21491.780712323824,770.8597382785965,69788.66111777535
34,2,0,3,96233.60906983278,47181.47594547462,391.7274810419323,61672.59714174449
26,2,1,3,113714.6760551498,19734.49653640005,815.9363228874731,78690.32760201175
56,0,2,2,119532.99921581434,39315.81594760806,543.6116162276791,74987.6993322907
56,4,0,9,66366.31620920211,42905.92729481299,823.2913097559968,71133.53117480568
26,2,1,2,42985.40937504258,33562.11083245445,548.8805502207134,50549.84801753491
41,0,0,2,108297.70471368312,25648.112571656427,675.4483008971324,75640.55333531348
31,3,2,7,69600.69999626881,10507.639129485053,377.9463168135348,51338.987792844215
27,3,0,1,41880.79678465949,9610.50276034014,404.4839700949622,44054.36387540206
37,3,2,8,89071.63038543289,30046.12708857607,731.3627975144644,68369.05418910443
47,1,2,8,83696.90852798987,6086.630953857072,508.99010708455097,52932.26464846492
37,4,1,1,42396.86355627253,4578.869765832949,576.6224526851398,44678.04349815882
50,3,1,7,40432.789233467185,40879.74891836965,738.010410813285,63394.22021412894
36,2,2,5,114930.96239185365,33805.05743879149,637.286856782897,80739.3194947601
42,1,1,8,90185.35870110744,30572.50178640564,661.599061394113,59476.56036026864
30,3,2,3,112910.4680519932,45835.032855361365,353.83135009073436,67356.22017631982
34,0,1,7,57641.192483020626,12994.01179572568,358.8122820728756,42816.43830597146
49,2,2,1,84588.74206237297,11690.618640200177,781.8080362078199,67658.69105872622
50,1,2,7,57577.33651794793,48871.67207388558,734.2808042903289,68071.12013481162
25,1,1,2,115582.19110866968,31430.443506546635,754.3343471110018,77366.10438322967
31,2,1,1,54439.41227177674,33946.83887612445,567.3358687294763,55596.29423570018
42,3,1,6,73570.53140397911,24432.68177821463,460.2742945068315,51803.26901933592
